depth,GR,RHOB,DRHO,NPHI
1593.4001,28.873302,2.508993,0.028375,21.666641
1593.3001,26.517181,2.511074,0.024926,21.648491
1593.2001,24.47961,2.512543,0.022759,21.604263
1593.1001,22.36895,2.509739,0.019307,21.51899
1593.0001,20.889523,2.504655,0.0155,21.389839
1592.9001,20.342224,2.499959,0.013672,21.26849
1592.8001,20.170235,2.494808,0.012608,21.011086
1592.7001,20.149174,2.491377,0.01206,20.625427
1592.6001,20.105564,2.489646,0.012,20.256668
1592.5001,20.323498,2.486813,0.011106,19.776943
1592.4001,20.796093,2.483149,0.008775,19.374256
1592.3001,21.380989,2.480721,0.007134,19.266735
1592.2001,22.580238,2.479613,0.008703,19.438789
1592.1001,24.23307,2.479035,0.011715,19.884121
1592.0001,25.988922,2.477938,0.013785,20.403008
1591.9001,28.276443,2.475115,0.015775,20.988903
1591.8001,31.628471,2.472238,0.016955,21.852634
1591.7001,34.839676,2.470414,0.017412,22.707924
1591.6001,35.903603,2.471123,0.019195,23.137276
1591.5001,35.544228,2.477822,0.022563,23.468384
1591.4001,34.046135,2.484882,0.024615,23.623852
1591.3001,32.34613,2.486845,0.023615,23.469223
1591.2001,30.626217,2.489776,0.022197,23.232498
1591.1001,28.496838,2.491423,0.019128,22.865891
1591.0001,26.225273,2.49395,0.016408,22.494011
1590.9001,25.02462,2.498137,0.01779,22.392166
1590.8001,23.813217,2.499998,0.019758,22.261768
1590.7001,22.893436,2.500008,0.021408,22.112396
1590.6001,22.801968,2.500259,0.022789,21.969894
1590.5001,23.398071,2.501828,0.025147,21.788013
1590.4001,24.560627,2.504703,0.027731,21.567112
1590.3001,25.561253,2.505599,0.028971,21.51001
1590.2001,26.818207,2.5045,0.028545,21.518333
1590.1001,28.51273,2.504184,0.026878,21.611908
1590.0001,30.567894,2.506778,0.024612,21.82354
1589.9001,31.344353,2.511642,0.023498,21.909767
1589.8001,31.565304,2.516786,0.021549,21.918072
1589.7001,31.21106,2.521087,0.018928,21.887253
1589.6001,30.159595,2.524086,0.018147,21.847549
1589.5001,28.737251,2.524866,0.015538,21.799583
1589.4001,26.882141,2.526384,0.012215,21.776608
1589.3001,26.042511,2.525282,0.010213,21.74567
1589.2001,25.098732,2.521637,0.008153,21.663479
1589.1001,23.972816,2.5148,0.005494,21.572956
1589.0001,22.825695,2.504565,0.002206,21.446392
1588.9001,22.216358,2.497784,0.000223,21.380482
1588.8001,22.121197,2.487545,-0.001717,21.370766
1588.7001,23.026924,2.474773,-0.003,21.391968
1588.6001,24.229614,2.467313,-0.002901,21.414536
1588.5001,25.810471,2.460442,-0.001738,21.492924
1588.4001,28.444859,2.45672,0.002228,21.675411
1588.3001,31.709995,2.454265,0.007182,21.993698
1588.2001,33.025093,2.455332,0.010207,22.225002
1588.1001,33.41893,2.460705,0.013553,22.460873
1588.0001,32.608536,2.467575,0.017555,22.671345
1587.9001,30.911087,2.475142,0.02151,22.684547
1587.8001,28.368053,2.484888,0.02507,22.569469
1587.7001,25.657825,2.490721,0.025829,22.392612
1587.6001,24.462479,2.488902,0.022863,22.251221
1587.5001,23.948593,2.486627,0.020643,22.090778
1587.4001,24.432961,2.483514,0.021181,21.890099
1587.3001,25.332283,2.483934,0.02571,21.643543
1587.2001,25.937916,2.4868,0.03119,21.534321
1587.1001,26.617371,2.486102,0.03419,21.480011
1587.0001,27.128864,2.484094,0.035145,21.528679
1586.9001,27.319744,2.480231,0.033625,21.646732
1586.8001,27.202793,2.475563,0.032616,21.766102
1586.7001,26.735718,2.469693,0.030344,21.823944
1586.6001,26.563534,2.464013,0.026851,21.798229
1586.5001,26.503994,2.459948,0.023837,21.781208
1586.4001,26.980156,2.453295,0.019502,21.85857
1586.3001,28.120232,2.446595,0.017107,21.965839
1586.2001,29.495316,2.442667,0.01878,22.014923
1586.1001,31.816338,2.436057,0.023411,22.205013
1586.0001,34.34964,2.429074,0.030184,22.481567
1585.9001,36.030518,2.423553,0.036353,22.702354
1585.8001,37.445694,2.417659,0.042789,22.965885
1585.7001,39.890106,2.406889,0.050619,23.615913
1585.6001,42.672913,2.39655,0.0577,24.443924
1585.5001,44.831871,2.391921,0.062964,25.115494
1585.4001,47.618118,2.385334,0.066087,25.87159
1585.3001,49.980675,2.379603,0.067386,26.484028
1585.2001,51.220016,2.376259,0.066985,26.800549
1585.1001,51.488335,2.372906,0.064268,27.12188
1585.0001,51.199509,2.371006,0.060445,27.368324
1584.9001,50.552635,2.370542,0.056926,27.541611
1584.8001,49.79847,2.370739,0.053819,27.713844
1584.7001,48.404938,2.370956,0.049877,27.939934
1584.6001,46.725212,2.371238,0.046966,28.097691
1584.5001,45.244019,2.370724,0.045603,28.03529
1584.4001,43.224144,2.367005,0.043645,27.717602
1584.3001,41.412796,2.363361,0.042271,27.391975
1584.2001,40.603592,2.36094,0.041523,27.144478
1584.1001,40.418465,2.359728,0.040614,26.864166
1584.0001,40.594017,2.360226,0.039122,26.700401
1583.9001,41.004005,2.363501,0.038658,26.670013
1583.8001,41.254333,2.369351,0.039868,26.698784
1583.7001,41.154221,2.37918,0.042277,26.768311
1583.6001,40.833961,2.387287,0.044219,26.826584
1583.5001,40.587212,2.390625,0.043952,26.861759
1583.4001,39.987976,2.390701,0.040807,26.919994
1583.3001,39.212914,2.389657,0.038437,26.990456
1583.2001,38.660706,2.389084,0.037522,26.996181
1583.1001,38.149574,2.390414,0.038498,26.946606
1583.0001,37.332939,2.394099,0.039285,26.788239
1582.9001,36.787903,2.397311,0.037655,26.561867
1582.8001,36.46595,2.398852,0.035761,26.375809
1582.7001,36.098053,2.398959,0.036469,26.207607
1582.6001,35.921707,2.398112,0.040075,26.126808
1582.5001,36.172455,2.395978,0.044464,26.168762
1582.4001,37.147377,2.387582,0.048563,26.379055
1582.3001,38.764107,2.37567,0.050745,26.652077
1582.2001,40.542328,2.366963,0.052339,26.884266
1582.1001,42.089684,2.36244,0.055635,27.151787
1582.0001,44.12162,2.363331,0.060903,27.621155
1581.9001,45.786705,2.367283,0.06465,28.143406
1581.8001,45.95311,2.369555,0.063672,28.442879
1581.7001,44.808891,2.368668,0.057762,28.591755
1581.6001,43.200508,2.367111,0.051089,28.569481
1581.5001,42.123146,2.365732,0.04741,28.349304
1581.4001,41.145958,2.362847,0.043465,28.054901
1581.3001,40.508484,2.354606,0.037344,27.727154
1581.2001,40.209709,2.343132,0.031354,27.467773
1581.1001,40.280106,2.337682,0.031229,27.355564
1581.0001,40.681168,2.332092,0.035399,27.252274
1580.9001,41.339981,2.325398,0.0406,27.155994
1580.8001,41.93074,2.32146,0.044923,27.108459
1580.7001,43.612991,2.318241,0.051869,27.113735
1580.6001,46.430748,2.317771,0.060685,27.207352
1580.5001,48.541763,2.320203,0.068147,27.358089
1580.4001,50.990608,2.324059,0.076479,27.485641
1580.3001,53.767784,2.327096,0.084224,27.583111
1580.2001,56.277504,2.325751,0.088413,27.637589
1580.1001,56.961426,2.324388,0.089768,27.604622
1580.0001,56.872208,2.322682,0.091437,27.68441
1579.9001,56.354698,2.319485,0.093218,27.936127
1579.8001,56.16748,2.319355,0.096615,28.205387
1579.7001,56.700111,2.319508,0.100859,28.437435
1579.6001,58.635674,2.320168,0.104813,28.868309
1579.5001,61.712875,2.319899,0.107153,29.277012
1579.4001,64.020584,2.320727,0.109903,29.376522
1579.3001,66.016403,2.318624,0.110133,29.511585
1579.2001,67.257767,2.311436,0.106192,29.556442
1579.1001,67.105789,2.307178,0.103625,29.617912
1579.0001,66.762009,2.302461,0.099007,29.759209
1578.9001,66.181396,2.298655,0.093018,29.78941
1578.8001,65.708145,2.299586,0.091918,29.742714
1578.7001,65.384949,2.306107,0.095405,29.787319
1578.6001,64.9216,2.31662,0.102489,29.887157
1578.5001,64.721329,2.328399,0.111008,30.043617
1578.4001,64.519272,2.335783,0.117614,30.221542
1578.3001,64.288925,2.339428,0.122329,30.588734
1578.2001,64.038025,2.340675,0.12791,30.954838
1578.1001,63.653305,2.341007,0.131872,31.16235
1578.0001,62.480286,2.335149,0.131638,31.190765
1577.9001,60.858627,2.322472,0.125239,30.837997
1577.8001,59.900383,2.311719,0.117154,30.699902
1577.7001,59.757591,2.300823,0.107779,30.735802
1577.6001,60.704407,2.289595,0.098615,30.664955
1577.5001,62.138176,2.280616,0.090236,30.734154
1577.4001,63.318878,2.279792,0.088539,30.80788
1577.3001,64.734573,2.27911,0.086131,30.596779
1577.2001,65.918793,2.278162,0.082673,30.363632
1577.1001,66.212753,2.278491,0.083192,30.248486
1577.0001,66.234695,2.28101,0.086235,30.124924
1576.9001,65.453934,2.285033,0.0919,30.330601
1576.8001,64.178146,2.288423,0.099534,30.821041
1576.7001,63.028542,2.28357,0.101607,31.209625
1576.6001,61.356461,2.269046,0.099034,31.362801
1576.5001,59.774422,2.253299,0.095671,31.29174
1576.4001,59.546997,2.245116,0.093782,31.228348
1576.3001,59.967049,2.240122,0.092863,31.191307
1576.2001,60.850639,2.242086,0.094362,31.319263
1576.1001,61.666473,2.24715,0.094972,31.555851
1576.0001,62.283897,2.254521,0.095849,31.806351
1575.9001,62.752808,2.265937,0.096485,31.963043
1575.8001,62.983925,2.275394,0.095179,32.101509
1575.7001,63.175034,2.278924,0.093227,32.037201
1575.6001,63.960548,2.27612,0.088526,31.823414
1575.5001,64.900665,2.270373,0.08396,31.759041
1575.4001,65.398834,2.267534,0.083511,31.740505
1575.3001,65.626419,2.267707,0.086621,31.888424
1575.2001,65.557144,2.26905,0.090034,32.343124
1575.1001,65.143951,2.269462,0.09093,32.95076
1575.0001,64.612167,2.270413,0.091,33.477539
1574.9001,64.199265,2.275742,0.092851,34.12294
1574.8001,63.787712,2.283799,0.097046,34.734024
1574.7001,63.584045,2.291431,0.101955,34.927299
1574.6001,63.827553,2.295623,0.105536,35.03801
1574.5001,64.202774,2.294542,0.105879,34.968071
1574.4001,64.944855,2.289262,0.103263,34.416306
1574.3001,66.022751,2.282057,0.098954,33.459938
1574.2001,67.929245,2.275303,0.096427,32.050865
1574.1001,69.724442,2.273228,0.098381,30.707691
1574.0001,70.651779,2.274498,0.102967,29.930439
1573.9001,70.812927,2.2768,0.110339,29.946381
1573.8001,70.055588,2.276305,0.115568,30.287544
1573.7001,68.746552,2.272917,0.117395,30.645073
1573.6001,66.241119,2.266997,0.118875,30.763439
1573.5001,63.812378,2.262019,0.119818,30.487518
1573.4001,62.310806,2.25927,0.12,30.012814
1573.3001,61.36776,2.256036,0.118092,29.53249
1573.2001,61.3508,2.250769,0.111533,28.972229
1573.1001,61.820518,2.247571,0.104493,28.662586
1573.0001,62.06424,2.246998,0.09906,28.832142
1572.9001,62.003342,2.249172,0.095476,29.508507
1572.8001,61.773857,2.2504,0.094647,30.247761
1572.7001,61.673111,2.248938,0.095865,31.008953
1572.6001,62.1614,2.248412,0.10341,31.722645
1572.5001,62.990311,2.248406,0.112636,32.108582
1572.4001,63.765671,2.249025,0.119347,32.281128
1572.3001,64.425064,2.252872,0.127193,32.302414
1572.2001,65.401627,2.262013,0.140561,32.189789
1572.1001,66.283554,2.27345,0.153881,32.209427
1572.0001,66.664383,2.282265,0.161218,32.461578
1571.9001,67.243225,2.286512,0.160072,32.768806
1571.8001,68.057999,2.286047,0.152365,32.991631
1571.7001,68.639069,2.283545,0.143911,33.053482
1571.6001,69.101883,2.279892,0.135862,33.101013
1571.5001,69.549698,2.272841,0.123461,33.185013
1571.4001,69.648239,2.266861,0.111749,33.234642
1571.3001,69.470459,2.263586,0.104715,33.174469
1571.2001,69.14357,2.258586,0.096003,32.495506
1571.1001,68.567505,2.251179,0.086979,31.65118
1571.0001,68.048523,2.241087,0.078399,31.395706
1570.9001,68.151764,2.227616,0.069029,31.504635
1570.8001,68.870163,2.214819,0.062011,32.06218
1570.7001,69.611908,2.208932,0.060882,33.125366
1570.6001,70.486603,2.20425,0.061969,34.273735
1570.5001,71.97496,2.193429,0.061195,35.334457
1570.4001,73.619949,2.181498,0.06,36.209991
1570.3001,74.138412,2.177343,0.060769,36.034607
1570.2001,74.276886,2.180113,0.067,35.090752
1570.1001,74.28093,2.190854,0.077366,34.213928
1570.0001,73.945679,2.199549,0.083319,34.167007
1569.9001,73.586227,2.210504,0.088874,34.370033
1569.8001,73.366638,2.221571,0.092,34.998505
1569.7001,73.381577,2.226529,0.091945,36.015167
1569.6001,73.677429,2.229873,0.090721,36.985146
1569.5001,74.423645,2.230526,0.086021,37.737999
1569.4001,75.59903,2.227948,0.079505,38.13903
1569.3001,76.18663,2.226785,0.07666,37.818954
1569.2001,76.472656,2.22886,0.076534,36.763245
1569.1001,76.70816,2.231946,0.079344,35.746964
1569.0001,76.364899,2.236412,0.08489,35.966751
1568.9001,75.772324,2.238681,0.089077,36.397583
1568.8001,74.918106,2.24005,0.094126,36.841461
1568.7001,73.492554,2.246692,0.103295,37.252914
1568.6001,72.353546,2.254434,0.10972,37.087624
1568.5001,71.663849,2.266346,0.118971,36.137611
1568.4001,70.978912,2.282999,0.131517,35.246048
1568.3001,70.923553,2.291044,0.136712,34.84819
1568.2001,71.642227,2.296516,0.137892,34.634567
1568.1001,72.52742,2.300797,0.136689,34.95475
1568.0001,72.923584,2.298721,0.132172,35.335403
1567.9001,73.407532,2.291483,0.123794,35.45607
1567.8001,73.646149,2.278347,0.110189,35.563553
1567.7001,73.807846,2.261484,0.093151,35.852562
1567.6001,74.023071,2.252072,0.083783,36.319366
1567.5001,74.262238,2.244152,0.074342,36.724274
1567.4001,74.818359,2.235756,0.063138,37.22612
1567.3001,75.116196,2.228871,0.054171,37.089066
1567.2001,75.409973,2.226021,0.045966,36.626617
1567.1001,75.595261,2.228422,0.039094,36.545052
1567.0001,75.512466,2.237538,0.040561,36.633995
1566.9001,75.152481,2.250137,0.044578,36.845657
1566.8001,74.271179,2.26461,0.048834,37.05587
1566.7001,73.05365,2.279571,0.051949,36.76915
1566.6001,72.303162,2.283216,0.050864,36.378471
1566.5001,71.811142,2.284658,0.049783,35.607559
1566.4001,71.499969,2.287681,0.052188,34.671585
1566.3001,71.499969,2.290486,0.055186,33.915375
1566.2001,71.422134,2.297835,0.057778,33.071365
1566.1001,70.988342,2.309919,0.058221,32.149544
1566.0001,70.312607,2.317773,0.056631,31.457699
1565.9001,69.763062,2.327962,0.057237,30.803246
1565.8001,68.840424,2.343433,0.062204,30.112576
1565.7001,67.915176,2.359075,0.068017,29.64954
1565.6001,67.45401,2.369455,0.069915,29.699898
1565.5001,66.568085,2.378595,0.06789,30.535767
1565.4001,65.551285,2.383607,0.064341,31.654812
1565.3001,65.042816,2.38403,0.063935,32.307869
1565.2001,65.08403,2.382029,0.064897,33.034859
1565.1001,65.456711,2.374188,0.064112,33.295959
1565.0001,65.855896,2.362116,0.061339,33.048286
1564.9001,65.986176,2.348767,0.057455,32.588356
1564.8001,65.821167,2.32315,0.053424,31.698666
1564.7001,65.531281,2.297457,0.051692,30.725086
1564.6001,65.235764,2.285251,0.054224,30.16774
1564.5001,64.973862,2.282147,0.065049,29.484966
1564.4001,65.051392,2.285833,0.080254,28.865974
1564.3001,65.449265,2.291579,0.094022,28.555592
1564.2001,65.762329,2.296434,0.106111,28.24987
1564.1001,65.789841,2.299841,0.115845,28.063034
1564.0001,65.335831,2.301292,0.11939,28.079563
1563.9001,64.398972,2.30244,0.117747,28.27169
1563.8001,62.901611,2.307123,0.111987,28.741619
1563.7001,61.722855,2.314182,0.104885,29.316227
1563.6001,61.294121,2.319105,0.097205,29.754818
1563.5001,61.737297,2.321016,0.082226,29.854313
1563.4001,62.630196,2.320741,0.06767,29.691902
1563.3001,63.403244,2.317035,0.058013,29.285843
1563.2001,63.551277,2.312403,0.050834,28.83112
1563.1001,63.19606,2.309352,0.046576,28.708275
1563.0001,62.609947,2.308423,0.045184,28.911831
1562.9001,62.020668,2.309425,0.045,29.317966
1562.8001,62.080627,2.311522,0.043559,29.953953
1562.7001,62.528915,2.311809,0.039867,30.36105
1562.6001,62.716614,2.31189,0.03507,30.375977
1562.5001,62.566513,2.31355,0.030553,30.242329
1562.4001,61.609573,2.31814,0.027878,29.975948
1562.3001,60.324501,2.32448,0.028036,29.921829
1562.2001,59.506302,2.328879,0.029772,30.20517
1562.1001,59.473694,2.334644,0.034667,30.788387
1562.0001,60.084846,2.339711,0.039767,31.095501
1561.9001,60.903557,2.341806,0.043169,30.922752
1561.8001,61.621941,2.345986,0.050471,30.034981
1561.7001,61.579254,2.351076,0.058912,29.037365
1561.6001,60.792847,2.353706,0.064888,28.440716
1561.5001,59.719688,2.354426,0.068562,28.006916
1561.4001,58.401405,2.350176,0.067586,27.642864
1561.3001,57.692719,2.343105,0.063035,27.456356
1561.2001,57.868645,2.338259,0.058502,27.4491
1561.1001,58.703728,2.335759,0.056239,27.557121
1561.0001,59.691872,2.334375,0.055094,27.676914
1560.9001,60.113243,2.33246,0.052765,27.730255
1560.8001,60.19503,2.329364,0.048952,27.709
1560.7001,60.026825,2.326747,0.045362,27.638134
1560.6001,59.731483,2.325189,0.043658,27.589737
1560.5001,59.521477,2.323213,0.043896,27.545345
1560.4001,59.660179,2.319738,0.045358,27.575386
1560.3001,60.148827,2.314789,0.045558,27.655834
1560.2001,60.641106,2.311478,0.045859,27.672535
1560.1001,61.689758,2.313819,0.053967,27.701836
1560.0001,63.039337,2.320202,0.067795,27.695553
1559.9001,63.830467,2.325138,0.077878,27.660442
1559.8001,64.161499,2.330228,0.087461,27.648468
1559.7001,63.830742,2.335883,0.095692,27.60693
1559.6001,63.048851,2.342832,0.101954,27.558456
1559.5001,62.187424,2.348098,0.106989,27.540009
1559.4001,61.203529,2.354476,0.114545,27.540386
1559.3001,60.398483,2.359947,0.12076,27.553593
1559.2001,60.386497,2.355695,0.116089,27.640598
1559.1001,60.815956,2.346891,0.105001,28.050911
1559.0001,62.107773,2.337834,0.08974,28.850372
1558.9001,63.240753,2.335474,0.080637,29.629955
1558.8,63.961449,2.338004,0.074057,30.513653
1558.7,63.962067,2.345763,0.064509,31.262295
1558.6,62.749565,2.358613,0.05264,31.511795
1558.5,60.744629,2.369073,0.046607,30.914093
1558.4,58.061798,2.380107,0.040358,29.701584
1558.3,54.792587,2.389126,0.034026,28.135887
1558.2,53.443428,2.386613,0.029054,27.358189
1558.1,52.582153,2.379312,0.024659,26.738235
1558,51.996513,2.370667,0.022781,26.201141
1557.9,51.954414,2.367523,0.024765,26.025181
1557.8,51.782562,2.364636,0.02682,25.918159
1557.7,51.499954,2.359967,0.02907,25.860016
1557.6,51.358673,2.353085,0.030963,25.866699
1557.5,51.37413,2.348261,0.030681,25.936653
1557.4,51.012581,2.344269,0.030361,26.16431
1557.3,50.615509,2.342402,0.031035,26.429131
1557.2,50.353943,2.343628,0.031388,26.588058
1557.1,50.071526,2.34597,0.032447,26.74197
1557,50.081451,2.352416,0.03414,26.818031
1556.9,50.311806,2.363643,0.036783,26.79401
1556.8,50.532646,2.371998,0.038856,26.69278
1556.7,50.557785,2.383144,0.041877,26.426697
1556.6,50.42334,2.395379,0.045743,26.01366
1556.5,50.287498,2.398551,0.046833,25.745716
1556.4,50.596489,2.39444,0.044272,25.497799
1556.3,51.596382,2.382922,0.038001,25.30241
1556.2,52.58947,2.373832,0.03268,25.345409
1556.1,53.583244,2.365097,0.027057,25.453506
1556,54.263893,2.35882,0.022491,25.764614
1555.9,53.923943,2.356381,0.019598,26.193737
1555.8,52.532837,2.356998,0.018215,26.410629
1555.7,49.9562,2.356419,0.015842,26.485256
1555.6,46.667213,2.355101,0.014,26.418098
1555.5,45.043991,2.353707,0.014395,26.340668
1555.4,44.189629,2.351516,0.01539,26.227932
1555.3,43.872978,2.346207,0.017194,26.094185
1555.2,44.458786,2.337477,0.018504,25.870438
1555.1,45.311203,2.330831,0.01845,25.670181
1555,46.53212,2.327495,0.020649,25.376408
1554.9,47.868851,2.327199,0.023692,25.076931
1554.8,48.498077,2.329896,0.026225,24.968746
1554.7,48.73127,2.334699,0.028746,25.088203
1554.6,49.059464,2.339041,0.029898,25.3643
1554.5,49.459091,2.343316,0.03,25.583588
1554.4,49.723755,2.347337,0.029554,25.793129
1554.3,50.108215,2.351562,0.027702,25.961693
1554.2,50.414642,2.357105,0.025283,25.965393
1554.1,50.265083,2.363309,0.024138,25.845665
1554,49.339165,2.376054,0.025391,25.736603
1553.9,48.142319,2.389118,0.027255,25.630947
1553.8,47.018036,2.395555,0.028389,25.569103
1553.7,45.824356,2.397022,0.029396,25.517479
1553.6,45.189102,2.393795,0.029457,25.490753
1553.5,45.336678,2.387196,0.029554,25.525974
1553.4,45.840607,2.378929,0.029919,25.597309
1553.3,46.998108,2.363415,0.029528,25.826405
1553.2,48.226906,2.346746,0.028608,26.092373
1553.1,48.779892,2.334758,0.026658,26.290348
1553,48.604218,2.324849,0.02479,26.312225
1552.9,48.207954,2.320815,0.025059,26.176071
1552.8,47.498611,2.323461,0.026785,25.984955
1552.7,46.758766,2.329612,0.029745,25.777885
1552.6,45.872887,2.340235,0.032594,25.611687
1552.5,45.167976,2.349303,0.033336,25.526798
1552.4,44.782425,2.354034,0.033092,25.53183
1552.3,44.674698,2.359079,0.033,25.612053
1552.2,44.834412,2.363074,0.033,25.683353
1552.1,45.021431,2.364848,0.033486,25.751003
1552,45.330978,2.363492,0.032954,25.835285
1551.9,45.55574,2.359936,0.031698,25.88205
1551.8,45.503029,2.358333,0.032057,25.890015
1551.7,45.560371,2.358653,0.032832,25.861286
1551.6,46.343201,2.361343,0.03491,25.820709
1551.5,47.502853,2.364293,0.037141,25.873165
1551.4,48.624779,2.363969,0.036512,26.021988
1551.3,49.875267,2.364398,0.035715,26.414227
1551.2,50.498993,2.366197,0.035456,26.823792
1551.1,50.514961,2.36762,0.03554,27.023834
1551,50.359093,2.369092,0.035927,26.998898
1550.9,50.220619,2.369662,0.035537,26.75563
1550.8,50.245796,2.369531,0.034609,26.422924
1550.7,50.293533,2.36882,0.034064,26.051441
1550.6,50.255318,2.365857,0.034,25.557892
1550.5,50.205811,2.361257,0.033548,25.180782
1550.4,50.199982,2.356518,0.032609,25.019783
1550.3,50.199982,2.350466,0.031613,25.042686
1550.2,50.288414,2.343257,0.029721,25.211704
1550.1,50.653427,2.336672,0.027252,25.33736
1550,51.01989,2.331087,0.025648,25.495304
1549.9,51.265266,2.325215,0.023769,25.638187
1549.8,51.529282,2.322031,0.022502,25.690575
1549.7,51.722435,2.324406,0.024225,25.721737
1549.6,52.263435,2.329917,0.026352,25.7271
1549.5,53.067299,2.337278,0.026986,25.674404
1549.4,53.452995,2.343162,0.026596,25.620846
1549.3,53.03997,2.351899,0.0264,25.548
1549.2,52.192268,2.361729,0.027,25.382313
1549.1,51.541252,2.365289,0.027,25.266281
1549,51.180115,2.366811,0.02696,25.220497
1548.9,50.854897,2.363815,0.02508,25.306171
1548.8,50.831276,2.355268,0.02122,25.59911
1548.7,51.370346,2.348202,0.019215,25.940697
